GeneSymbol	gene_chr	gene_tss	gene_tss500bp	is_ubiqutious_uniform
LOC105376736	chr1	11099424	11099924	False
LOC105376772	chr16	74406969	74407469	False
LOC105376805	chr1	16889228	16889728	False
LOC105376975	chr3	17742693	17743193	False
LOC105376997	chr3	25384677	25385177	False
LOC105377102	chr3	57269315	57269815	False
LOC105377143	chr3	66738086	66738586	False
LOC105377146	chr3	68500386	68500886	False
LOC105377162	chr3	72663999	72664499	False
LOC105377213	chrX	151515300	151515800	False
LOC105377245	chr4	58987904	58988404	False
LOC105377247	chr4	58984031	58984531	False
LOC105377267	chr4	69181849	69182349	False
LOC105377348	chr4	102829063	102829563	False
LOC105377448	chr4	139012396	139012896	False
LOC105377458	chr4	143829098	143829598	False
LOC105377480	chr4	148942128	148942628	False
LOC105377590	chr4	185471180	185471680	False
LOC105377621	chr4	102502236	102502736	False
LOC105377623	chr4	143184611	143185111	False
LOC105377651	chr4	32022172	32022672	False
LOC105377671	chr4	58536078	58536578	False
LOC105377716	chr5	170681220	170681720	False
LOC105377763	chr5	179657855	179658355	False
LOC105377879	chr6	83709191	83709691	False
LOC105377924	chr6	106456998	106457498	False
LOC105377962	chr6	115643585	115644085	False
LOC105377967	chr6	118085652	118086152	False
LOC105377975	chr6	119549557	119550057	False
LOC105378047	chr6	149032411	149032911	False
LOC105378052	chr6	149934262	149934762	False
LOC105378068	chr6	155514593	155515093	False
LOC105378098	chr6	161470726	161471226	False
LOC105378123	chr6	167169730	167170230	False
LOC105378127	chr6	167472540	167473040	False
LOC105378137	chr6	168226267	168226767	False
LOC105378146	chr6	168964132	168964632	False
LOC105378183	chr14	103317033	103317533	False
LOC105378269	chr10	42754891	42755391	False
LOC105378292	chr10	47414225	47414725	False
LOC105378311	chr10	54485979	54486479	False
LOC105378330	chr10	63430324	63430824	False
LOC105378349	chr10	70938802	70939302	False
LOC105378367	chr10	75712204	75712704	False
LOC105378385	chr10	79662935	79663435	False
LOC105378397	chr10	83676839	83677339	False
LOC105378430	chr10	91032915	91033415	False
LOC105378470	chr10	106139914	106140414	False
LOC105378591	chr1	2049820	2050320	False
LOC105378614	chr1	19596582	19597082	False
LOC105378663	chr1	38873150	38873650	False
LOC105378683	chr1	42784645	42785145	False
LOC105378828	chr1	86704243	86704743	False
LOC105378853	chr1	90851388	90851888	False
LOC105378933	chr1	119001155	119001655	False
LOC105379030	chr5	73150342	73150842	False
LOC105379143	chr5	119037411	119037911	False
LOC105379176	chr5	132682379	132682879	False
LOC105379183	chr5	133968438	133968938	False
LOC105379192	chr5	137127946	137128446	False
LOC105379194	chr5	138753674	138754174	False
LOC105379393	chr8	42051499	42051999	False
LOC105379450	chr9	67008772	67009272	False
LOC105379514	chr4	189677564	189678064	False
LOC105379550	chr22	18185230	18185730	False
LOC105447645	chr19	48703598	48704098	False
LOC105616981	chr2	167940894	167941394	False
LOC105747689	chr2	191689930	191690430	False
LOC105755953	chr10	8897738	8898238	False
LOC106660606	chr16	2268412	2268912	False
LOC106699570	chr16	66751501	66752001	False
LOC106780825	chr21	43140842	43141342	False
LOC107001062	chr10	47406914	47407414	False
LOC107133515	chr17	30576214	30576714	False
LOC107161159	chr12	131297722	131298222	False
LOC107984640	chr14	103083959	103084459	False
LOC107985033	chr17	35552954	35553454	False
LOC108783645	chr6	26090784	26091284	False
LOC108783654	chr17	42554552	42555052	False
LOC115110	chr1	2556761	2557261	False
LOC143666	chr11	575635	576135	False
LOC145474	chr14	71487610	71488110	False
LOC145694	chr15	69414779	69415279	False
LOC145783	chr15	56918249	56918749	False
LOC145845	chr15	36886283	36886783	False
LOC148413	chr1	1399279	1399779	False
LOC148696	chr1	207818128	207818628	False
LOC148709	chr1	202861503	202862003	False
LOC149373	chr1	231187377	231187877	False
LOC149684	chr20	38259924	38260424	False
LOC149950	chr20	32587228	32587728	False
LOC150051	chr21	31558994	31559494	False
LOC150776	chr2	131492562	131493062	False
LOC150935	chr2	239762609	239763109	False
LOC151174	chr2	238231427	238231927	False
LOC151484	chr2	230886295	230886795	False
LOC153684	chr5	43041883	43042383	False
LOC153910	chr6	142637586	142638086	False
LOC154449	chr6	170262319	170262819	False
LOC154761	chr7	143836467	143836967	False
LOC155060	chr7	149285030	149285530	False
LOC157273	chr8	9324800	9325300	False
LOC158434	chr9	96116161	96116661	False
LOC158435	chr9	96065588	96066088	False
LOC171391	chr11	777327	777827	False
LOC200726	chr2	206643976	206644476	False
LOC200772	chr2	240967201	240967701	False
LOC202181	chr5	177672027	177672527	False
LOC220729	chr3	197627631	197628131	False
LOC221122	chr11	44973651	44974151	False
LOC221946	chr7	5513603	5514103	False
LOC254028	chr14	20587973	20588473	False
LOC254896	chr8	23084104	23084604	False
LOC255187	chr5	149063066	149063566	False
LOC256880	chr4	99950243	99950743	False
LOC257396	chr5	53109591	53110091	False
LOC283028	chr10	42754953	42755453	False
LOC283038	chr10	125682992	125683492	False
LOC283045	chr10	62374877	62375377	False
LOC283140	chr11	112270498	112270998	False
LOC283177	chr11	134436231	134436731	False
LOC283194	chr11	59058202	59058702	False
LOC283214	chr11	75768397	75768897	False
LOC283299	chr11	7905705	7906205	False
LOC283332	chr12	49911613	49912113	False
LOC283335	chr12	53054188	53054688	False
LOC283352	chr12	129109439	129109939	False
LOC283440	chr12	2771419	2771919	False
LOC283575	chr14	77040798	77041298	False
LOC283683	chr15	22757606	22758106	False
LOC283710	chr15	31230601	31231101	False
LOC283731	chr15	74129028	74129528	False
LOC283856	chr16	56190844	56191344	False
LOC283922	chr16	74368005	74368505	False
LOC284009	chr17	2415186	2415686	False
LOC284023	chr17	7915697	7916197	False
LOC284080	chr17	50055489	50055989	False
LOC284241	chr18	79679495	79679995	False
LOC284344	chr19	43248396	43248896	False
LOC284379	chr19	53603247	53603747	False
LOC284395	chr19	29525502	29526002	False
LOC284412	chr19	37268760	37269260	False
LOC284454	chr19	13836039	13836539	False
LOC284578	chr1	205556385	205556885	False
LOC284581	chr1	205861828	205862328	False
LOC284632	chr1	24199989	24200489	False
LOC284788	chr20	22420393	22420893	False
LOC284798	chr20	25148540	25149040	False
LOC284865	chr22	20204668	20205168	False
LOC284898	chr22	27060268	27060768	False
LOC284930	chr22	47631423	47631923	False
LOC284933	chr22	48547137	48547637	False
LOC284950	chr2	85814879	85815379	False
LOC285000	chr2	105610309	105610809	False
LOC285043	chr2	30346395	30346895	False
LOC285074	chr2	87076163	87076663	False
LOC285095	chr2	241902373	241902873	False
LOC285484	chr4	6200482	6200982	False
LOC285593	chr5	173579383	173579883	False
LOC285626	chr5	159331267	159331767	False
LOC285696	chr5	17217172	17217672	False
LOC285762	chr6	119491052	119491552	False
LOC285766	chr6	205234	205734	False
LOC285804	chr6	170276512	170277012	False
LOC285819	chr6	26482259	26482759	False
LOC285847	chr6	35736697	35737197	False
LOC285889	chr7	156445338	156445838	False
LOC286059	chr8	23067978	23068478	False
LOC286083	chr8	1302414	1302914	False
LOC286177	chr8	57260975	57261475	False
LOC286178	chr8	57745898	57746398	False
LOC286297	chr9	63126850	63127350	False
LOC286359	chr9	97396441	97396941	False
LOC286437	chrX	104124382	104124882	False
LOC338694	chr11	69171312	69171812	False
LOC338797	chr12	131347219	131347719	False
LOC338963	chr15	82713743	82714243	False
LOC339059	chr16	88742516	88743016	False
LOC339166	chr17	5771983	5772483	False
LOC339260	chr17	20938269	20938769	False
LOC339298	chr18	76122747	76123247	False
LOC339529	chr1	243917151	243917651	False
LOC339539	chr1	42857371	42857871	False
LOC339593	chr20	11273133	11273633	False
LOC339666	chr22	32376413	32376913	False
LOC339685	chr22	47345320	47345820	False
LOC339803	chr2	61144725	61145225	False
LOC339807	chr2	64607061	64607561	False
LOC339862	chr3	17962321	17962821	False
LOC339874	chr3	131381225	131381725	False
LOC339975	chr4	187505363	187505863	False
LOC339978	chr4	54606881	54607381	False
LOC340017	chr4	157572239	157572739	False
LOC340090	chr5	73201711	73202211	False
LOC340357	chr8	12811151	12811651	False
LOC340512	chr9	107102738	107103238	False
LOC341056	chr11	123017315	123017815	False
LOC343052	chr1	153793696	153794196	False
LOC344967	chr4	40056949	40057449	False
LOC349160	chr7	137164091	137164591	False
LOC374443	chr12	9647796	9648296	False
LOC375196	chr2	38960094	38960594	False
LOC387810	chr11	112555552	112556052	False
LOC388242	chr16	30206677	30207177	False
LOC388282	chr16	57810386	57810886	False
LOC388692	chr1	143793468	143793968	False
LOC388780	chr20	2206677	2207177	False
LOC388813	chr21	14642857	14643357	False
LOC389199	chr4	7938750	7939250	False
LOC389247	chr4	183504265	183504765	False
LOC389332	chr5	136192913	136193413	False
LOC389602	chr7	155962381	155962881	False
LOC389641	chr8	23224970	23225470	False
LOC389705	chr9	14993076	14993576	False
LOC389765	chr9	85805751	85806251	False
LOC389895	chrX	140091416	140091916	False
LOC389906	chrX	3843644	3844144	False
LOC390705	chr16	33495985	33496485	False
LOC390877	chr19	6396108	6396608	False
LOC391322	chr22_KI270879v1_alt	267041	267541	False
LOC392196	chr8	12129047	12129547	False
LOC392232	chr8	72251384	72251884	False
LOC392364	chr9	87858806	87859306	False
LOC392452	chrX	45730837	45731337	False
LOC399715	chr10	6326293	6326793	False
LOC399815	chr10	122879382	122879882	False
LOC399886	chr11	45371146	45371646	False
LOC399975	chr11	129282914	129283414	False
LOC400002	chr12	9953087	9953587	False
LOC400043	chr12	54125820	54126320	False
LOC400464	chr15	99806772	99807272	False
LOC400541	chr16	70173198	70173698	False
LOC400553	chr16	88100735	88101235	False
LOC400655	chr18	73264248	73264748	False
LOC400682	chr19	21649417	21649917	False
LOC400684	chr19	32405289	32405789	False
LOC400706	chr19	46077379	46077879	False
LOC400710	chr19	50050338	50050838	False
LOC400794	chr1	165581905	165582405	False
LOC400867	chr21	38938179	38938679	False
LOC400927	chr22	38398676	38399176	False
LOC400927-CSNK1E	chr22	38398272	38398772	False
LOC400940	chr2	5981727	5982227	False
LOC401052	chr3	10010845	10011345	False
LOC401127	chr4	39480004	39480504	False
LOC401261	chr6	42783245	42783745	False
LOC401286	chr6	167678973	167679473	False
LOC401312	chr7	22665283	22665783	False
LOC401320	chr7	30577529	30578029	False
LOC401324	chr7	35313604	35314104	False
LOC401357	chr7	56812486	56812986	False
LOC401442	chr8	738297	738797	False
LOC401463	chr8	64577013	64577513	False
LOC401554	chr9	130143969	130144469	False
LOC401557	chr9	135181358	135181858	False
LOC401585	chrX	45851240	45851740	False
LOC403312	chr11	125494963	125495463	False
LOC403323	chr9	62897837	62898337	False
LOC407835	chr7	129126020	129126520	False
LOC414300	chr12	105107392	105107892	False
LOC439933	chr4	36243865	36244365	False
LOC440028	chr11	9759283	9759783	False
LOC440040	chr11	49558277	49558777	False
LOC440117	chr12	126874440	126874940	False
LOC440173	chr9	87041876	87042376	False
LOC440300	chr15	84191597	84192097	False
LOC440311	chr15	94855112	94855612	False
LOC440434	chr17	38256999	38257499	False
LOC440461	chr17	68198409	68198909	False
LOC440600	chr1	110338921	110339421	False
LOC440700	chr1	165698499	165698999	False
LOC440896	chr9	41107562	41108062	False
LOC440910	chr2	131279039	131279539	False
LOC440934	chr2	222320410	222320910	False
LOC440982	chr3	147421076	147421576	False
LOC441025	chr4	75353825	75354325	False
LOC441052	chr4	171813357	171813857	False
LOC441081	chr5	70486250	70486750	False
LOC441086	chr5	74865642	74866142	False
LOC441155	chr6	65301167	65301667	False
LOC441178	chr6	167683537	167684037	False
LOC441204	chr7	26403237	26403737	False
LOC441242	chr7	65770560	65771060	False
LOC441454	chr9	96908824	96909324	False
LOC441455	chr9	96725570	96726070	False
LOC441601	chr11	50298212	50298712	False
LOC441666	chr10	42367795	42368295	False
LOC442028	chr2	94947092	94947592	False
LOC442132	chr5	7306464	7306964	False
LOC442497	chr7	379174	379674	False
LOC494127	chr9	87084975	87085475	False
LOC494141	chr11	18208887	18209387	False
LOC51145	chr9	125745679	125746179	False
LOC541472	chr7	22727370	22727870	False
LOC541473	chr7	72969383	72969883	False
LOC550113	chr4	68053257	68053757	False
LOC553103	chr5	132369666	132370166	False
LOC554206	chr16	25031490	25031990	False
LOC554223	chr6	29791655	29792155	False
LOC574538	chr12	148916	149416	False
LOC606724	chr16	30188433	30188933	False
LOC613038	chr16	30206677	30207177	False
LOC613266	chr20	15985632	15986132	False
LOC641367	chr19	21750494	21750994	False
LOC641746	chr7	64582359	64582859	False
LOC642131	chr15	22178346	22178846	False
LOC642361	chr10	79825651	79826151	False
LOC642366	chr5	51383082	51383582	False
LOC642423	chr15	84200439	84200939	False
LOC642426	chr14	18633384	18633884	False
LOC642846	chr12	9283406	9283906	False
LOC642852	chr21	45287801	45288301	True
LOC642929	chr9	64357395	64357895	False
LOC642943	chr9	92882316	92882816	False
LOC643072	chr2	159615043	159615543	False
LOC643201	chr5	176199045	176199545	False
LOC643339	chr12	93377486	93377986	False
LOC643387	chr2	238231435	238231935	False
LOC643406	chr20	5470945	5471445	False
LOC643441	chr1	113206003	113206503	False
LOC643542	chr18	67516295	67516795	False
LOC643623	chr6	125674102	125674602	False
LOC643711	chr12	97756267	97756767	False
LOC643733	chr11	104917925	104918425	False
LOC643770	chr12	98503605	98504105	False
LOC643802	chr16	53370962	53371462	False
LOC643923	chr11	107591494	107591994	False
LOC644145	chr4	55819820	55820320	False
LOC644189	chr19	36420923	36421423	False
LOC644285	chr5	87323378	87323878	False
LOC644554	chr19	37817160	37817660	False
LOC644656	chr11	9460448	9460948	False
LOC644669	chr18	15325669	15326169	False
LOC644762	chr5	149932727	149933227	False
LOC644794	chr7	66903869	66904369	False
LOC644919	chr14	40954460	40954960	False
LOC644936	chr5	80300228	80300728	False
LOC645166	chr1	143424434	143424934	False
LOC645177	chr12	24997311	24997811	False
LOC645188	chrX	141625613	141626113	False
LOC645485	chr12	30754823	30755323	False
LOC645513	chr4	119454532	119455032	False
LOC645752	chr15	77926596	77927096	False
LOC645967	chr6	149717370	149717870	False
LOC646029	chr11	77570838	77571338	False
LOC646214	chr15	21297579	21298079	False
LOC646471	chr1	25823356	25823856	False
LOC646522	chr11	133810126	133810626	False
LOC646548	chr14	70186857	70187357	False
LOC646626	chr1	85276107	85276607	False
LOC646730	chr3	141662948	141663448	False
LOC646736	chr2	226142543	226143043	False
LOC646762	chr7	29684888	29685388	False
LOC646813	chr11	50408896	50409396	False
LOC646903	chr3	149971028	149971528	False
LOC646938	chr15	78751786	78752286	False
LOC647859	chr5	71092820	71093320	False
LOC648987	chr5	43018561	43019061	False
LOC649133	chr11	120265682	120266182	False
LOC649352	chr8	12379539	12380039	False
LOC650226	chr7	56448125	56448625	False
LOC652276	chr16	2603133	2603633	False
LOC653160	chr1	34978456	34978956	False
LOC653653	chr17	60102669	60103169	False
LOC653712	chr3	128871291	128871791	False
LOC653786	chr16	22545447	22545947	False
LOC654342	chr2	91659699	91660199	False
LOC654841	chr2	227324914	227325414	False
LOC727896	chr18	2946373	2946873	False
LOC727993	chr20	1946959	1947459	False
LOC728024	chr8	37747796	37748296	False
LOC728040	chr4	73508552	73509052	False
LOC728084	chr12	89019442	89019942	False
LOC728095	chr5	169012976	169013476	False
LOC728175	chr4	184353727	184354227	False
LOC728392	chr17	5500749	5501249	False
LOC728485	chr19	36772867	36773367	False
LOC728554	chr5	177875010	177875510	False
LOC728613	chr5	1633755	1634255	False
LOC728673	chr9	62897125	62897625	False
LOC728715	chr12	9407164	9407664	False
LOC728730	chr2	39437165	39437665	False
LOC728739	chr12	107903521	107904021	False
LOC728743	chr7	150405501	150406001	False
LOC728752	chr19	36489376	36489876	False
LOC728975	chr11	65181584	65182084	False
LOC728989	chr1	147042789	147043289	False
LOC729080	chr5	141896445	141896945	False
LOC729159	chr16	60359543	60360043	False
LOC729218	chr4	118629678	118630178	False
LOC729224	chr2	202116808	202117308	False
LOC729296	chr20	60087435	60087935	False
LOC729307	chr4	137193505	137194005	False
LOC729603	chr6	160092831	160093331	False
LOC729609	chrX	19989529	19990029	False
LOC729652	chr16	2467963	2468463	False
LOC729683	chr17	63700087	63700587	False
LOC729732	chr8	12665361	12665861	False
LOC729737	chr1	140316	140816	False
LOC729739	chr15	74361301	74361801	False
LOC729815	chr10	79510732	79511232	False
LOC729867	chr1	160208619	160209119	False
LOC729870	chr4	152936587	152937087	False
LOC729930	chr1	89290112	89290612	False
LOC729966	chr19	18255169	18255669	False
LOC729970	chr1	94927777	94928277	False
LOC730098	chr9	34665806	34666306	False
